resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,workout_type,average_cadence,average_temp,average_watts,max_watts,weighted_average_watts,device_watts,kilojoules
2,Mais uma para conta! 🙏🏾💪🏾💗🏃🏽‍♀️ Essa meia o percurso sempre é desafiador!🆙🆙⬆️,21055.5,7028,7090,192.2,Run,Run,3117644997,2020-02-16T10:01:43Z,2020-02-16T07:01:43Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,,4,4,0,116,0,False,False,False,False,everyone,False,,"[-15.819217, -47.832831]","[-15.81951, -47.833245]",2.996,5.1,True,159.4,182.0,False,True,1062.4,1002.8,3330003714,3330003714,garmin_push_4572828743,False,0,5,False,13382559,1,a3117644997,bup_Bfj}bHlBsBpGyErDwBhBaAx@g@ZYbCeA`CsAbE_BdLaE|HsBhAWz@MlBq@hB}@lFcEdAi@`@QjAYpBSf@FXJ^Z~AxBT^Rn@Fn@QlI?`BMlCAxBUhFKz@CtABlAPzBPlAVnAlAlDp@vA\`@d@x@t@z@fAz@`EdC\VdBz@hElCl@b@`Af@\VjAhAfAnAt@jAd@dApAhCZhAp@tDPpBb@vCHfAZ~BNdBZxBf@hEZxB\bDh@~FBj@PhAVxBHf@B^d@tDv@vDj@fBNb@~@dBh@z@v@`AjCzB^VdBz@lBt@`AXlAVtIfAdC^|@Zx@?|AN`Gr@nAXfAb@^P^TrDdD~AhAvBhBp@v@v@tAr@jBd@lBbElNb@fB^hAt@vC\dAb@~Ap@zBf@pBv@~BbAvDb@jGDpA@hBGpB?f@SvBm@rCe@dBKf@mAjCW\kChCqCjBaAh@wAj@sDx@gALkAFsAAGGwAFkBEqGm@wCm@iBi@uCu@eA_@iCkAeCsA_BeA{BiByAsAmF}DqHgGaBiAoEwD}AiAy@s@{DwCw@w@]W{@s@_DcBa@QuDgAuCYiAIg@AiA@aJh@UBs@Vc@Ha@PiDfDyAnAaCzCk@bAW^_@Lg@n@ITWzAe@xAk@lAy@t@m@`@iAX[DmAEcEp@o@t@qAx@m@h@a@l@_@x@Mb@_AnGId@]jAc@dAk@`Au@z@w@n@]VeAf@cGfCo@PiJfEeA`@cAXkGjCuBp@e@Ba@G]WEi@Jc@LSROVC~@DAGoAyB}AqDeBsEwAkDMa@eEaKs@oBkAmC_AoCiAmC_@mAsBeF@COe@q@iB{AqDeAmCiAkC}BiEm@{@qBuD[dCy@`E[hAWb@a@Ng@EiCq@qAUeBc@aAIg@?g@I}EoA]K[UAg@BG@?Bo@d@yCXkATmANe@P_@Z_@|FkF^SfA_@zDm@p@U\Cb@QV]Pa@Bg@Me@]YqBo@gB{@yAiA[]{@_Bm@aAyFyKm@aAiAuAc@gAAg@N{BJi@Na@V_@x@w@r@{@f@eAdAsDn@kBbAoDn@kBh@mBNe@p@uAp@y@fDmDrEiFzB}BfBsBtAyAr@}@h@aAt@gBzAwEhAmC`E_LTa@lAwDnAqDdA{BvBwFtBmEfCsDPQb@Wl@?TIp@w@Zi@LGN?NPHd@,2,0.0,82.4,,,,,,
2,Ufaaaa!! Agora é tentar fechar a meia das pontes!🙏🏾💪🏾💗🏃🏽‍♀️,7102.2,2436,3066,114.3,Run,Run,3097621385,2020-02-13T21:56:45Z,2020-02-13T18:56:45Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,,3,9,3,4,0,False,False,False,False,everyone,False,,"[-15.841557, -48.019558]","[-15.836533, -48.024811]",2.916,4.1,True,151.9,172.0,False,True,1158.0,1098.1,3307567464,3307567464,garmin_push_4547420773,False,1,2,False,13382559,1,a3097621385,v`u_BfyadHm@qA_AqCYKOIKMe@}@OG}Ad@e@Hc@La@Ra@NCNw@X[JWD}@Zc@Ji@CCb@fAxDPd@Ld@?B_@Ra@Lm@LILMDiAhKb@nA@ZCDTz@BlAKH?d@Ph@Bh@?RE\e@D}A`@g@Bc@Qe@G]MDEh@AWB]A_@DKFw@bAk@\SJa@JeAr@mAtAe@n@Ob@Af@?dEFzD?~DDjACf@Ib@c@NIAa@SgAy@uAuAW_@k@aAmCqCY]e@_Ag@kA_AuDWoAUyBAi@?g@PqFEa@iAPe@MoAoA_As@SUMUMc@Ee@Mc@y@o@W_@Sa@Kc@[_@aAe@][_@QkAAe@FwCLg@FYXEvAYhAOd@Sb@[TCl@Kb@o@nBSd@e@JmAAg@HUAKCKm@g@YQY{@eBiAcCaAiB}@kBCg@T[Z]`@OT]ZY`@S\]|@q@`@QjBi@pCk@b@?`@PJd@NvBFh@Mb@DJRJHb@ZhCBCDc@V]f@IrEYf@?d@JTJZ]`@ShB]\Xd@Od@Qf@K^TJd@BpCN`@nALdA`@b@Gf@Af@Bf@HhAd@d@LbBHb@D`@AlBFf@Bf@JXLZXVL~@Vv@Ff@Ab@HXZ`@VdClAb@N~@l@R\DT?LM`@WRc@Lc@@jA[IFq@NSBg@?m@HWp@i@r@c@Vc@Dc@PiAdAoAtAU^ENPi@j@aAbBkB`@Sd@Gb@SPUj@_AbAK^F,2,0.0,81.4,,,,,,
2,E hoje teve 🔫🔫🔫🔫🔫!! Feito!!🙏🏾💪🏾💪🏾🏃🏾‍♀️💖,7016.0,2751,3238,75.4,Run,Run,3072423531,2020-02-04T22:12:18Z,2020-02-04T19:12:18Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,,0,14,2,3,0,False,False,False,False,everyone,False,,"[-15.835555, -48.024675]","[-15.836449, -48.024782]",2.55,5.5,True,167.2,185.0,False,True,1143.0,1107.5,3279509753,3279509753,garmin_push_4515040919,False,0,1,False,13382559,1,a3072423531,f{s_BfybdH]CqCe@yDy@e@Ia@KeAc@cCkAeAa@y@u@q@w@iBeBdBQd@@b@Jd@Rd@NRB~AJrBDvCVb@Nr@`@d@LjBTb@Ab@JtAnA`@X^Pd@L`@P^XZXNZBh@U\c@Ng@Fq@BlB]QBe@NiCXKRC\ENIJ]XSF}@P]T[VuA~As@jAa@Ne@Li@Bg@AwDc@?Eh@Cz@@bBHt@@r@Ob@Sd@s@bBeB`@Y`@SfAa@X[Pc@\Yb@Kd@AjBa@NO@G@PS\ACkAVcBRIDQp@]Xi@Xs@Tc@Re@\]\y@hAg@x@CBCA@?G@|@{AbAkA\[n@_@n@S^QPMVg@XYb@MrBWh@QMLWHi@FgBNQ\KXORu@^c@Je@R_@Vs@v@q@|@Ub@Y\MBACNMfAcBhAkALKv@_@n@STSf@q@|@a@jAKdAW?H?I@@a@Pi@J_ABe@HSFQj@GHk@`@QF`@YZ]N_@^Q|AQrA[ILqAVO@c@Ec@IQ?}AUeCk@qBYmAWgAW{@YeA_@kD}A]WkCmC]Y_@Ue@Qg@KmAMe@@a@IYYW]s@y@W_@KWnAi@~@Sb@QVaA\_@^[bAm@b@Sf@@z@n@\Pb@NrBPd@HjAD^Pj@`AfBxB~AdAf@BjAMzCT`@L~@r@fBn@\V^t@CT_@P_@RU`@Cf@Ff@ETCD`@N`@R\VV\L`@Kf@_@VkAPYA,2,0.0,82.5,,,,,,
2,"Difícil correr nessa lua, foi sofrido, mas feito!🙏🏾💪🏾💖🏃🏾‍♀️",18008.7,6343,7200,184.9,Run,Run,3061835588,2020-02-01T10:13:39Z,2020-02-01T07:13:39Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,,0,13,2,7,0,False,False,False,False,everyone,False,,"[-15.836508, -48.024854]","[-15.832033, -48.023197]",2.839,4.1,True,159.0,180.0,False,True,1136.0,1072.7,3267694706,3267694706,garmin_push_4501652568,False,0,2,False,13382559,1,a3061835588,dat_BjzbdHm@A{F}@{GyAe@MaGeC{@i@_CcCaAs@]Q}A[WYCe@?uBGc@KKQEgAd@eBh@I?_@Yc@Ds@Vw@DmAA}CFg@Ba@RS^EjA]nAe@rA]TFPETQf@i@pBU`@c@DwBA_@QGg@]SaAcB{EmJa@g@eAhAM`@|@vAGJFXEMD??EOOCBNRCGFFISI?g@^k@XMWJBAGHZMYNVC@KKq@mBW_@[WW_@uAmCoAmCoBmDcDeH_BsEg@gAq@mCm@mBsA_G_@iAaEmOq@iDSsAgA_Di@kCmAiEW_@Oc@?i@UkA[iAu@iBWeA{@oCyAqFm@yCQa@mAeE{@{DWuBMe@wBkH_@}@I?KQAW[yAy@uCWiA_@}CGgEL{AGH@C@VF@@WAHAKC?IZ}@A]E@_@BHBI@DCXGG@YFDG`@GOC]Y_@Kc@N{@F?HHRCRIJQLcE?iBHmA?e@Mc@Ai@X]Fe@FwGRqBVmAPuBFsBLg@XoCMkA\iADYX_EDmADeEK}CSqBo@aE}@{C`AjCz@dE^nEDbDK~DUtBMpB_@bAFd@Ad@SzCUlA?d@If@Bh@InA[lAOrB@nAAdEi@z@TlA@f@Gr@SfFMz@Od@a@JoBI_BQgEs@cJm@_ACaHi@a@LmBG}AU]UuKs@uBWkACgF]FEpABnSnAf@ZtAHpBAjJf@xGh@hBRvBF~Dx@bDT?DM@EHA`@@d@X`@Hr@DA@a@CD?CBXBUAGCLAK@ZR@fA?@]DNBME^EGBODBCdBFjAArAXvC~@lEl@lBThAh@bAXfAr@lBt@vCRrAHp@x@lDzAdFjBtHdBtGt@fBj@nBJd@FvAJDT\r@|Bn@hCTtA|@lCfArFvAfFVjA|AnF\dBt@pCfAhDn@pCxAlE|AhDfCpFtAdCzAhDv@pAd@dAf@f@t@pBBTHFBIGWFVHDKWCCBLKGNRrAy@JAJZGG@LO[RZE@IM@Uw@}ADa@nAgA^IJDh@q@\SJOGI?eBGsBW}CDc@Jc@Ta@`@Ud@Gf@BzBp@nBb@jAx@x@v@X`ACZXVTtDGZR\H^^dC@EAYBKHO`@SfAKvBIjBBd@TVa@t@Yd@B\Zl@~@|@fA\Xf@Bb@EHCSc@GoA?oAW[yALQTSDq@X?Fl@p@R`@r@x@^TZBnAEb@DdBh@|BnC|@r@,2,0.0,82.2,,,,,,
2,Ufaaaa...,9410.3,3159,3510,130.8,Run,Run,3057901076,2020-01-30T21:56:31Z,2020-01-30T18:56:31Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,,1,14,0,2,0,False,False,False,False,everyone,False,,"[-15.837519, -48.02467]","[-15.835815, -48.024635]",2.979,4.3,True,165.3,183.0,False,True,1177.4,1093.4,3263250148,3263250148,garmin_push_4496577181,False,0,1,False,13382559,1,a3057901076,ngt_BdybdH]\e@J_@Nc@JiAYc@CQE?Gf@@TDwADIFSd@m@n@a@P[HeAp@]Z[^}@lAQ`@EpADlAAh@HxB@`AAh@KdAApAHxB@lCGf@Dj@InACfAPb@Fd@W\Ul@m@z@S^CRd@DnAFf@FDD@DGh@K^S^s@~@]TI?]Q_@[w@{@_Aq@[]m@i@Wa@e@i@GOU[]Wi@_A[[}@m@Ya@S_@Gg@AWBqAKa@W]UCMFYUIBYVG?_@UUHBNZ\vC~BNHDGCg@@g@Ek@EMa@s@?Iz@s@\Ub@M^WJAxAf@d@Dd@ELKJe@RSh@DBCY]k@aA_DgDW]c@aAWq@a@wAIg@Ag@FYRW^Yd@CbHp@hBRj@b@t@~@AqACm@a@Pe@Je@Be@AkAOuB]{DYeAk@]WSa@?oAJkA@sADg@AkAGc@oAFa@M{@q@i@m@]W[[Qe@KkA[[a@SY_@Sa@Mg@]YaAg@YWHi@b@Ud@Kd@BTHd@EZOVFy@Re@Ha@Se@Fc@L[RMRYSe@EoA?{CLc@FSJKNAJ?l@BNEh@Id@c@hA[^YTDb@wAvDg@HiAEg@Dc@MKc@][S_@e@gAiAqBq@yA}@aB]}@Ae@Lc@X[^QDICe@DcAAqBUgC?WFk@Ne@Xa@b@Sd@Cf@DhCv@fATb@L\Vz@t@X^R^L`@ETFBG@Jb@XpCAXIL?BV\PlAP`BAe@X]d@QjAUd@GbD?p@TX]b@Mb@Gp@N`A]AFAB_AXCFBJRTvB|Bb@JlAEd@@d@F~@h@dEfEbGhC`@JnB\nCp@fBTxAZ,2,0.0,83.2,,,,,,
2,Hoje já teve...e feito!🏃🏾‍♀️💪🏾💖🙏🏾,8010.6,2607,3223,132.8,Run,Run,3030157245,2020-01-21T09:22:46Z,2020-01-21T06:22:46Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,,3,10,4,9,0,False,False,False,False,everyone,False,,"[-15.841681, -48.019606]","[-15.836079, -48.024752]",3.073,4.3,True,148.6,176.0,False,True,1177.2,1093.4,3232086354,3232086354,garmin_push_4461333665,False,0,1,False,13382559,1,a3030157245,pau_BpyadHQMO?CCI[u@wB[s@SY[EOU]aA_@IcB|@k@Ry@TYLELgClAg@Jk@EYRHb@Rb@Jd@Rb@p@jBAf@]VgCdAg@PaAXi@AUNO\nClHTjAHf@Fx@Gd@?`AFhAEZc@R}@Zc@@eBg@c@@e@FKDWp@Y^SPa@Ng@Na@Rg@b@mAnAU^Od@ElA?`D@f@LlACf@?lAGbGFjCC`AQxBXhAGf@O`@mA|B@HHD`CPJ^Mb@U^eAtAc@JYWQUB?}BwBW[mAoAc@U[g@[_@g@q@y@{@sAeA[]Ci@Bk@Fi@@i@Ua@UUGEFMd@a@fBq@VQPEnAn@f@Hd@GX_@Ng@d@EJ?kAyAiCuCk@{@g@kAm@oBg@gCQqAKoA?g@JcCFcDYSi@Fc@C_@OoAiA_Am@[_@Mg@Eg@Kg@a@U[YWYQa@Kc@[]{@e@w@m@YIm@?yENc@LQX?ZGV@XMj@s@rBKLQFEHH\CJoArDe@JmACg@Dc@KGECa@_@UiAqBoAmCeBiDQa@Ke@He@X]`@QNOAiFSyBAe@Fq@Re@X_@d@MRA@Jd@Df@LvAf@`B\^NvAfAj@~@?`@Tj@NfBFd@Ad@IRTRTlALrAFPBC?g@Z_@\KdFOf@Bf@LLHBCP]VKZGh@AZNbA[F?b@M^QRC`@LL`@BnCHb@ZNtAZf@TpAlA~AdB\VjF~BjBf@zEdA|AZACc@Ad@?xARv@N,2,0.0,84.5,,,,,,
2,Mais uma para conta!! É toppp correr no lago!🙏🏾💪🏾💕🏃🏾‍♀️🏃🏾‍♀️,15008.2,4983,5552,122.6,Run,Run,3021750726,2020-01-18T10:49:17Z,2020-01-18T07:49:17Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,,4,7,1,7,0,False,False,False,False,everyone,False,,"[-15.81966, -47.833535]","[-15.819683, -47.833566]",3.012,3.7,True,160.6,181.0,False,True,1030.1,1002.8,3222668503,3222668503,garmin_push_4450781490,False,1,8,False,13382559,1,a3021750726,zwp_Brn}bHWg@_@}@WKI@qAtAa@TWFFQv@y@`@Yz@w@h@m@|EsDzAgA~@k@fB{@b@OxBeB^WdCiAb@Mb@QpCyArAi@bAg@`@O~Ag@lBq@hA_@`AUxDkAjAYjAOnBk@fAYb@OfB_A|@m@|@o@xAoA~@s@hBu@`@MlAUd@Ch@Df@H^ZhA|AXZf@bABd@@tA[hHG|DGrASrHKvBDdBNdBPlA@ZEFLHfA`Df@hAx@tAn@~@Z\vApAnBxArCfB~BnAhDxBfBdAz@n@ZXr@x@dB~Bb@z@Lf@f@bAJXHh@ZlAHb@f@vFd@xCXfCHjANx@~A~NXbBNlAJbAD`ARpAF~@n@nEJbAF`@@d@VhAPhALd@n@hBf@dAzApCxA|ACAv@t@xAjA|@j@`@RhBp@fCr@|Dr@|CXdG|@vC\pBXjBRjAXb@Rb@L~@d@vAlAz@l@hDpCX\z@p@r@v@d@dA`AnCjAxDFf@VjAx@lCb@hANl@SFCU_@qAcB_F]aB}@wCYkAw@eBUa@oAsA{@s@y@m@}@_AeB}A]W_@U_B}@]Mc@KaDm@gAOkAKqEk@{Cg@iAOgASoAImAOoAS{CaAuBaAiAs@cCuBW[gA}A_A_Bg@eAo@eBe@qBMu@UgCKg@[aDQsB]sBEmA_@sCW_BSaCk@aEgAcK_@qCKaAIe@a@oD[oBg@iA_@iAc@cAm@_AgAoAWa@Y]w@s@_Ao@{HqE@ESUc@Yi@YWSs@_@a@QaAm@s@g@W[w@u@q@y@w@uAeAaCa@cAc@yAg@iCIiA?oBHoBDqBL_C@aAVoIJmAJmE?e@Gg@Mc@oA}Aw@q@a@U_AEe@D_Bb@c@Ni@TaAh@uDvCaB~@eAf@gBl@qBf@c@Jc@B{FtA{FjBkDpAiBv@aAX_@PMDYRAB{FjC_FzCaAp@[XaDrBuC|BoArAiCxB`@QtAoA`@UH?NJj@YDBDd@If@@~@,2,0.0,85.1,,,,,,
2,Treino de hoje feito!!💪🏾🙏🏾💖🏃🏾‍♀️🏃🏾‍♀️,9487.3,3609,4241,142.6,Run,Run,3015828791,2020-01-16T09:21:51Z,2020-01-16T06:21:51Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,,1,6,0,8,0,False,False,False,False,everyone,False,,"[-15.841668, -48.019534]","[-15.836951, -48.024704]",2.629,4.3,True,162.5,186.0,False,True,1177.4,1107.2,3216029314,3216029314,garmin_push_4443219410,False,0,2,False,13382559,1,a3015828791,lau_BbyadHUKE?EEM_@gAaBWy@O[KASMi@wAMEeAd@cBf@e@La@NIFELqBnAe@Ji@@[NDh@r@rBLd@Zx@Fd@EHkBv@gAZc@Je@Fi@C]TEd@LZFZBd@b@~@|AzE?DCLFd@Dh@Gv@HrB?f@c@RcAZO@C?yB{@]Pg@FQJINOd@]^MJ_@NeAZ{@t@s@|@URQVM\Ef@?lAFrEHvBAlDDvCLnAIh@@\ErA@l@Gb@J|@Ad@y@lAq@|@ENDBh@FdBPDDEh@Of@kAbBa@H]YqAyAkEgEs@cAg@g@_@[sAyA{@q@M_@qBqB?K`A_@FOKK]Ta@@]WC@INp@|@z@t@Z\t@h@Bc@CYDoAMc@Y[KE@@DGf@a@`AWRQ|@_@hAn@d@Jd@IV]Je@BAn@E?IcAsA}BgCW_@gAsBQc@[kAy@_EIi@ImAZaIKQmAHe@O_DmCW_@Ke@OeA[Ua@UU]Se@Mk@[_@[Ka@SM]X[v@Uf@@XHfA]@@C@B?BCb@Sr@UD@RJLXBh@EjBBZN^IHg@?e@G[[Wa@u@y@g@s@BG^QjAYdAa@`@aAX_@v@y@^Sd@Qd@F|@r@`@TpCd@dA@d@F`@TDDCDKM`BhBn@f@n@r@~@f@d@D~AQzCf@bCjAh@N^VZb@Ld@?J[Xa@TU\Id@@d@C@AANf@dAr@Z\NZ?FKb@KP?@eAb@Q@@ECAk@IQBYPu@pAc@VgAb@]VsAvAy@fAS^a@Lc@Jc@@e@AgAOqB]cDSY?c@RY`@Q`@j@jBn@bBt@zARTu@iAk@aASe@[iAUkAHc@V_@ZUd@GnALnGx@z@?d@Gb@MX]Re@j@}@v@y@~@k@v@OTOX[d@u@fAWj@Af@Ib@MTa@Ae@k@u@_@YwAi@w@_@_BoAe@Eg@?@Bf@Bf@C|@r@\Tz@d@fBx@\ZV^DRA`@QZED,2,0.0,83.8,,,,,,
2,Corrida ao entardecer,5507.8,2131,3517,70.2,Run,Run,3011973627,2020-01-14T22:09:06Z,2020-01-14T19:09:06Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,,0,9,0,8,0,False,False,False,False,everyone,False,,"[-15.836477, -48.024897]","[-15.836531, -48.024833]",2.585,3.8,True,139.3,174.0,False,True,1142.9,1107.2,3211695091,3211695091,garmin_push_4438290497,False,0,0,False,13382559,1,a3011973627,~`t_BrzbdHSE]@a@N[r@IL}@h@o@PUN{@v@u@x@Y^S`@]Vc@Nk@J[A_CWuAU{CSe@BHCb@EdADhAFxCZ~@Fd@@b@Kj@ShA}Ap@u@\[XQjAa@LGXUh@_AZU`@MJAoE]F@nAFpBPfAXZBB_@eAVe@?c@MkAKsAQjDX`@Fd@L\FV?La@wARe@C{B_@}@M^HX@hCZzAVX[@GqATc@CcBUbCLPLHIJEf@KVUH[@IAUEMWYuA{@Gm@?a@Jg@V_@^Qb@]Qm@k@]mA]k@U_@]YQmCa@g@AkAHi@EcAe@OE_@YS_@oA{Ao@{@e@Mg@CuBSoA[cBw@c@Gy@d@a@ZYPa@^Kr@SZUBk@TWFoA`@o@Qi@Fc@NOb@DFb@Rd@N^ZFb@R\Z`@dAl@Hf@?b@Hh@PZ\X~@p@`Ax@^Pf@@d@EVNC`A?n@OhCElADbA\\~@f@f@Lj@@f@D`Hp@d@@d@G^OZWP_@fBwB\Y\S`@Od@Iv@s@Va@b@StAGd@G`@SRc@Ae@]a@]Ya@Uk@Sj@Jd@T`@VVZHf@Ib@Y^c@Hq@F,2,,80.7,,,,,,
2,"Treino de hoje feito. Tarefa concluída, bom demais!🙏🏾💪🏾💕🏃🏾‍♀️",12307.2,4116,5112,64.1,Run,Run,3001279527,2020-01-11T10:43:08Z,2020-01-11T07:43:08Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,,1,12,1,8,0,False,False,False,False,everyone,False,,"[-15.855971, -47.915751]","[-15.854417, -47.913727]",2.99,3.9,True,156.0,184.0,False,True,1036.2,1006.7,3199770661,3199770661,garmin_push_4424771755,False,0,6,False,13382559,1,a3001279527,zzw_BnpmcHEAgBaD_BkBw@w@q@k@u@u@}FuEsAmAoCsBy@y@_CcDi@cAQa@Qe@cA}DKe@]iAESBCs@uCa@oAYeAqAeGMc@UkAk@oBoAeGMc@o@qCW{@g@aCq@eC_AmEk@uB_@gBoAoEi@cCSeA]kAYkAOc@wAyGi@uB]kAcBkHC_@EKWmAm@wB_@aB}@oCoBsEw@aBCE@KkEwGgD{DmBqBwAoAwCyBi@g@WI]UaF}BeAa@_Ag@eDqAeA]aEwBeBi@aCeAaAe@yAmAa@Uu@m@AEcAiAiA{Am@aAc@iAOc@o@wCSuA@UI}DLwFNqAPaAFW^y@V]v@u@V]Fg@Ie@Se@q@m@mBUe@?qAJiAT_@DeAIgATsBZ]PSVTe@`@MdDe@h@Cd@L^L`@Fd@Id@@b@Pd@d@DPFj@AXCHOzBWdCAf@Gd@KpAG^I?Ed@@rAJjADpANpADNl@p@d@@R\XtAPb@r@bBtBbDX\hAhA?F|@j@x@p@h@Xh@Rx@`@dBp@jB|@^NZVv@REMLD`@PXHTLzAl@`Ah@bEjB`ChAv@f@YSnBhA`@\vBtAxCbC~AbBdBvBT`@XXbA~ALNABbA`BL^h@bAz@tAXt@d@dAj@hBfAxDTfAd@fBNPCd@Jf@^jAtA~FZjAOu@^pAHf@ZhAB`@TjAhAdDLh@Pd@^fADf@@\Wo@BH`AvDn@~CFf@Nb@p@vCGXm@p@@f@ZfAHb@n@|AI@ZSb@KL?JXj@nCh@bBr@fDZnARf@@d@XpAl@rBfAvEdB~GHf@n@xCHXEMU_ARx@TVFN?j@j@zB\lAd@fArAbCV^r@z@lC|B`@`@C@DF\X~@r@bAl@dA`A~@r@XZxAhA,2,0.0,84.4,,,,,,
2,Mais um treino concluído!!🙏🏾🏃🏾‍♀️💖💪🏾,8929.5,3125,3761,146.3,Run,Run,2995353421,2020-01-09T09:30:37Z,2020-01-09T06:30:37Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,,1,7,0,3,0,False,False,False,False,everyone,False,,"[-15.836994, -48.024725]","[-15.836945, -48.024697]",2.857,4.2,True,146.6,166.0,False,True,1177.3,1093.4,3193125165,3193125165,garmin_push_4417198243,False,0,0,False,13382559,1,a2995353421,fdt_BpybdHe@Nm@JuAJMHQ^m@n@WLgA^]XkBlBY`@M`@Gv@?^JfJCpA@dFFlDKrB@f@Jf@Bd@?@IAQh@kAlBGPFF`CVRH?b@Ob@U^iAtAIA{@u@aBiB_@SeAcAiBqB][Ua@a@UeB{AiAiAuAaBQW\W`@IJEDMIMMD[Ti@WKF?DV`@Z\t@v@b@Rl@t@QcAAoAQa@_@c@d@]b@S`A[t@_@LAP@p@X\Jd@@ZGf@}@l@?gA{AoAoAaB{Bu@uASe@g@eBMg@c@oCKmAPiIEc@gALK?a@M[]qBgBY[Oc@QoA}@k@U]Qa@Kc@W[cAi@{@q@g@AgA?gDPe@JY\?XI~@s@xBOV_@LFd@m@tB_@fAc@Lg@AqAFYEUa@W[iC{Ee@eAm@aA}@kBMg@Le@HI\Wf@SGcFW_D@g@Tq@NW`@YHCBDl@Cb@Ff@JhBl@z@L^J\TpAnAP`@Ld@?^RHDzAHhAIb@DVXXFd@NnBDPDEEQFWLO`@Of@IzCQpACb@DXPNW^Od@KB?d@Jb@Cp@S@@@?~Ak@Lm@HUlAeAdAo@h@It@d@dAh@hARzBNf@FLDPLX\`@n@^`@b@n@p@n@tAb@xBEnALrAT|A`AtAf@\ZR^@f@}@l@[\IPHdADRNLd@Pv@t@Ld@CXW\GBPQFQ@YQa@]]u@m@a@Mu@]_@UwAiAmAGqAMe@K}@e@e@Mc@G]EsCGuBQe@KmBo@e@EcB@CB@DJ@\TzA|Av@r@fAv@zFxBb@L|FjATLH@GGA@b@DVHx@JjAV\BAEc@AXBhAFd@Cn@Q,2,0.0,83.5,,,,,,
2,E já teve corrida!🙏🏾💕🏃🏾‍♀️💪🏾,8013.6,2847,3538,89.3,Run,Run,2989518026,2020-01-07T09:30:26Z,2020-01-07T06:30:26Z,(GMT-03:00) America/Sao_Paulo,-10800.0,,,,2,8,0,3,0,False,False,False,False,everyone,False,,"[-15.837048, -48.024814]","[-15.837013, -48.024724]",2.815,3.8,True,143.6,167.0,False,True,1136.8,1080.1,3186517016,3186517016,garmin_push_4409808809,False,0,0,False,13382559,1,a2989518026,pdt_BbzbdHNS@[EYS[_A}@e@]QqA?GVa@X[v@WJK?AKe@g@m@gAa@{AeAsBWmAIoBDe@KeBy@m@{@i@cAu@y@e@K{CUoAWeAo@_@YOc@@k@Ic@a@kASkA?g@CUUs@Yu@Qo@Ie@Me@Sc@s@wBm@gCOa@m@qBQmAcB}E{@kBIa@w@kBi@yAK_@Ic@g@eAOc@SsAi@yBa@uAWe@KKnAa@hAe@jAm@^[d@QnBm@|@_@d@Gf@Wd@a@d@MdAe@lG}Bb@Kf@Cd@Kl@]`@OdASx@k@lAQb@Mj@If@?b@REHYOOEoABcAZo@LcAd@gATUJs@`@e@Fc@AmBj@uEbBm@^YJ_@R[Ze@Nc@Ha@Lk@XcAf@g@Lu@b@oAn@oBx@g@B_@CcBd@FGuYrJe@HeBn@oAZgBl@c@JkBt@iC|@sAj@c@N[TQ`@ALPo@JKx@a@pD{ARE`Bi@^UdAWzAi@b@InBq@hAU`Ak@bBc@fBk@bAULGz@MdAY`@Qx@q@~Am@b@I~@MbAc@dA[`@GVFb@d@p@dBb@jBNlATbAd@~@hAlCXhA`@jAP`@f@p@b@fATlAx@rCDp@Jf@ZbAfArCr@`CRx@^bADXZlAF^BBDV@b@Jz@\bARd@Ff@Cf@DJp@d@z@d@nARfCRh@Lx@dAj@x@VZr@l@t@`@h@RH?d@Kf@Ab@@tBXj@Nb@R`@VVLXLl@N\TVZRp@WZa@Tk@v@ANDb@ARDVbAd@b@b@R`@Ad@ELOP,2,0.0,84.7,,,,,,
